fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.4,Operation and maintenance of facilities,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-24407.01,-24407.01,0.0,-24407.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24407.01,24407.01,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.5,Research and development contracts,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.14,-15.14,-15.14,-15.14,-15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.7,Operation and maintenance of equipment,D,Z,Infrastructure Investment and Jobs Act,4019.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.86,0.0,0.0,0.0,0.0,0.0,0.0,4019.86,0.0,4019.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,26.0,Supplies and materials,D,Z,Infrastructure Investment and Jobs Act,7146.69,0.0,-2455.0,0.0,-2455.0,0.0,0.0,0.0,0.0,0.0,0.0,4691.69,0.0,0.0,0.0,0.0,0.0,0.0,4691.69,0.0,4691.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,31.0,Equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,180.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31525.0,0.0,31705.76,0.0,0.0,0.0,0.0,0.0,0.0,31705.76,0.0,31705.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,31.0,Equipment,D,Z,Infrastructure Investment and Jobs Act,225.08,0.19,0.19,0.19,0.19,0.0,0.0,0.0,0.0,208061.81,0.0,208286.89,0.0,0.0,0.0,0.0,0.0,0.0,208286.89,0.0,208286.89,0.0,0.0,0.0,-0.19,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1676041.0,41476409.71,50326740.3,41476409.71,50326740.3,0.0,4194345.63,4194345.63,4194345.63,5674171.37,0.0,12006197.33,13093878.69,6044019.71,6044019.71,6044019.71,13093878.69,0.0,19056056.31,0.0,19056056.31,0.0,0.0,0.0,-326478.29,-326478.29,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,41.0,"Grants, subsidies, and contributions",D,Z,Infrastructure Investment and Jobs Act,1793036.0,32140247.67,32814940.54,32140247.67,32814940.54,0.0,3276003.21,3276003.21,3276003.21,3524971.46,0.0,2716697.12,0.0,0.0,0.0,0.0,0.0,0.0,2716697.12,0.0,2716697.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,183036972.82,0.0,0.0,0.0,0.0,0.0,4247945.9,4247945.9,4247945.9,10327019.73,0.0,189116046.65,-68.93,-68.93,-68.93,-68.93,-68.93,0.0,189116046.65,0.0,189116046.65,0.0,0.0,0.0,-76545.01,0.0,-18113.12,0.0,-58431.89,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,11.1,Full-time permanent,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,521560.53,0.0,0.0,0.0,0.0,0.0,13403.47,13403.47,13403.47,78559.92,0.0,586716.98,0.0,0.0,0.0,0.0,0.0,0.0,586716.98,0.0,586716.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,693244.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693244.89,0.0,0.0,0.0,0.0,0.0,0.0,693244.89,0.0,693244.89,0.0,0.0,0.0,-3014.83,0.0,0.0,0.0,-3014.83,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,4940051.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4940051.64,0.0,0.0,0.0,0.0,0.0,0.0,4940051.64,0.0,4940051.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,11.5,Other personnel compensation,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,9373.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9373.6,0.0,0.0,0.0,0.0,0.0,0.0,9373.6,0.0,9373.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,80985430.66,66464.62,81901.8,66464.62,81901.8,0.0,1961103.66,1961103.66,1961103.66,4464828.46,0.0,83504592.64,1090.7,0.0,0.0,0.0,1090.7,0.0,83505683.34,0.0,83505683.34,0.0,0.0,0.0,-17019.96,0.0,0.0,0.0,-17019.96,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,12.1,Civilian personnel benefits,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,219435.8,0.0,0.0,0.0,0.0,0.0,5564.79,5564.79,5564.79,35323.16,0.0,249194.17,0.0,0.0,0.0,0.0,0.0,0.0,249194.17,0.0,249194.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,13.0,Benefits for former personnel,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,30858.71,17970.8,6086.5,17970.8,6086.5,0.0,0.0,0.0,0.0,0.0,0.0,18974.41,0.0,0.0,0.0,0.0,0.0,0.0,18974.41,0.0,18974.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3943717.02,5309108.94,7424577.77,5308798.45,7424577.77,310.49,37322.91,37322.91,37092.1,-31230.1,230.81,5990632.84,32224.98,26307.13,26307.13,26307.13,32224.98,0.0,5996550.69,0.0,5996550.69,0.0,0.0,0.0,-244345.47,-244345.47,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,21.0,Travel and transportation of persons,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1243.9,0.0,0.0,0.0,0.0,0.0,1243.9,1243.9,1243.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,22.0,Transportation of things,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,377566.21,845422.63,1406935.78,845422.63,1406935.78,0.0,5882.83,5882.83,5882.83,-17069.64,0.0,916126.89,85.7,74.37,74.37,74.37,85.7,0.0,916138.22,0.0,916138.22,0.0,0.0,0.0,-982.7,-982.7,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,23.1,Rental payments to GSA,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,7798861.52,-5888893.36,8032.53,-5888893.36,8032.53,0.0,5896005.89,5896005.89,5896005.89,0.0,0.0,7799781.52,0.0,0.0,0.0,0.0,0.0,0.0,7799781.52,0.0,7799781.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,23.2,Rental payments to others,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,20881343.38,19168920.12,0.0,19168920.12,0.0,0.0,-19168200.14,-19168200.14,-19168200.14,-0.02,0.0,20880623.38,0.0,0.0,0.0,0.0,0.0,0.0,20880623.38,0.0,20880623.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-470090.62,-12980014.15,1357368.7,-12980014.15,1357368.7,0.0,13274147.14,13274147.14,13274147.14,3263.26,0.0,596408.35,-0.01,-0.01,-0.01,-0.01,-0.01,0.0,596408.35,0.0,596408.35,0.0,0.0,0.0,-442.21,-442.21,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,220535.05,75665.23,68829.95,75665.23,68829.95,0.0,983.76,983.76,983.76,0.0,0.0,212716.01,0.0,0.0,0.0,0.0,0.0,0.0,212716.01,0.0,212716.01,0.0,0.0,0.0,-311.79,0.0,0.0,0.0,-311.79,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,179225650.1,247369137.27,186528444.2,247227998.51,186528444.2,141138.76,1214502.91,1214502.91,1212702.91,2623724.88,1800.0,119794179.0,5208700.32,4885024.75,4885024.75,4885024.75,5208700.32,0.0,120117854.57,0.0,120117854.57,0.0,0.0,0.0,-4867767.04,-4865967.04,-1800.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.1,Advisory and assistance services,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1246652.44,1888368.31,1035232.04,1888368.31,1035232.04,0.0,0.0,0.0,0.0,0.0,0.0,393516.17,0.0,4180.44,4180.44,4180.44,0.0,0.0,389335.73,0.0,389335.73,0.0,0.0,0.0,-12566.28,-12566.28,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.1,Advisory and assistance services,,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-692718.12,29810913.34,43810525.5,29810913.34,43810525.5,0.0,30115142.65,30115142.65,30115142.65,24986343.97,0.0,8178095.36,568901.27,962254.47,962254.47,962254.47,568901.27,0.0,7784742.16,0.0,7784742.16,0.0,0.0,0.0,-671316.72,-671316.72,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.2,Other services from non-Federal sources,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,-2617.8,0.0,-2617.8,0.0,0.0,2617.8,2617.8,2617.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.2,Other services from non-Federal sources,,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,85293031.57,55740070.27,23713241.29,55740070.27,23713241.29,0.0,89952.51,89952.51,89952.51,1537.88,0.0,53177787.96,0.0,0.0,0.0,0.0,0.0,0.0,53177787.96,0.0,53177787.96,0.0,0.0,0.0,-2476.46,-2476.46,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.4,Operation and maintenance of facilities,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,39353.26,58418.58,71894.22,58418.58,71894.22,0.0,0.0,0.0,0.0,0.0,0.0,52828.9,0.0,0.0,0.0,0.0,0.0,0.0,52828.9,0.0,52828.9,0.0,0.0,0.0,-1144.45,0.0,0.0,0.0,-1144.45,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.5,Research and development contracts,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-1411323.43,-1570569.38,0.0,-1570569.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159245.95,4685.22,4685.22,4685.22,4685.22,4685.22,0.0,159245.95,0.0,159245.95,0.0,0.0,0.0,1411323.43,1570569.38,0.0,0.0,-159245.95,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.6,Medical care,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,12109.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12109.41,0.0,0.0,0.0,0.0,0.0,0.0,12109.41,0.0,12109.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1722110.42,126348.81,47049.7,126348.81,47049.7,0.0,17459.58,17459.58,17459.58,25678.16,0.0,1651029.89,-231.83,-231.83,-231.83,-231.83,-231.83,0.0,1651029.89,0.0,1651029.89,0.0,0.0,0.0,-719.85,-652.98,0.0,0.0,-66.87,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3759829.42,195304.86,309180.81,195304.86,309180.81,0.0,142047.65,142047.65,130474.69,22506.92,11572.96,3754164.64,0.0,0.0,0.0,0.0,0.0,0.0,3754164.64,0.0,3754164.64,0.0,0.0,0.0,-11572.96,0.0,-11572.96,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,31.0,Equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,33783405.04,22262269.1,25311380.35,22166203.46,25311380.35,96065.64,294527.73,294527.73,209071.45,353272.16,85456.28,36891260.72,0.0,0.0,0.0,0.0,0.0,0.0,36891260.72,0.0,36891260.72,0.0,0.0,0.0,-136974.52,-51518.24,-85456.28,0.0,0.0,0.0,0.0,0.0,2025-06-13
